BJD,measured_relative_flux,measured_relative_flux_error,parallax_shift_t,parallax_shift_u,true_relative_flux,true_relative_flux_error,Simulation_time,observatory_code
2458347.1636494,0.9820323,0.00552224,0.0652619,0.00334508,1.00001084727,0.00552224,113.163649398,0
2458347.1720812,0.99736384,0.00552224,0.0652461,0.00334448,1.00001084799,0.00552224,113.172081204,0
2458347.1889448,1.004202,0.00552224,0.0652144,0.00334328,1.00001084943,0.00552224,113.188944815,0
2458347.1973766,0.99706535,0.00552224,0.0651985,0.00334268,1.00001085014,0.00552224,113.19737662,0
2458347.2058084,1.0014342,0.00552224,0.0651826,0.00334209,1.00001085086,0.00552224,113.205808426,0
2458347.2142402,1.003415,0.00552224,0.0651668,0.00334149,1.00001085158,0.00552224,113.214240231,0
2458347.222672,0.99541008,0.00552224,0.0651509,0.00334089,1.0000108523,0.00552224,113.222672037,0
2458347.2311038,1.0055045,0.00552224,0.0651351,0.00334029,1.00001085302,0.00552224,113.231103843,0
2458347.2395356,1.0069969,0.00552224,0.0651192,0.00333969,1.00001085373,0.00552224,113.239535648,0
2458347.2479675,0.99209956,0.00552224,0.0651034,0.00333909,1.00001085445,0.00552224,113.247967454,0
2458347.2563993,0.99635983,0.00552224,0.0650875,0.00333849,1.00001085517,0.00552224,113.256399259,0
2458347.2648311,0.99527441,0.00552224,0.0650717,0.0033379,1.00001085588,0.00552224,113.264831065,0
2458347.2732629,0.99608847,0.00552224,0.0650558,0.0033373,1.0000108566,0.00552224,113.27326287,0
2458347.2816947,1.0037678,0.00552224,0.06504,0.0033367,1.00001085732,0.00552224,113.281694676,0
2458347.2901265,0.99728243,0.00552224,0.0650242,0.0033361,1.00001085803,0.00552224,113.290126481,0
2458347.2985583,0.995193,0.00552224,0.0650083,0.0033355,1.00001085875,0.00552224,113.298558287,0
2458347.3069901,0.99066138,0.00552224,0.0649925,0.0033349,1.00001085946,0.00552224,113.306990093,0
2458347.3238537,1.0023568,0.00552224,0.0649608,0.0033337,1.00001086089,0.00552224,113.323853704,0
2458347.3322855,1.0009457,0.00552224,0.064945,0.00333311,1.00001086161,0.00552224,113.332285509,0
2458347.3407173,1.0036593,0.00552224,0.0649292,0.00333251,1.00001086232,0.00552224,113.340717315,0
2458347.3491491,0.99793368,0.00552224,0.0649133,0.00333191,1.00001086304,0.00552224,113.34914912,0
2458347.3575809,0.99684826,0.00552224,0.0648975,0.00333131,1.00001086375,0.00552224,113.357580926,0
2458347.3660127,0.9986392,0.00552224,0.0648817,0.00333071,1.00001086447,0.00552224,113.366012731,0
2458347.3744445,1.0033608,0.00552224,0.0648659,0.00333011,1.00001086518,0.00552224,113.374444537,0
2458347.3828763,0.99315784,0.00552224,0.06485,0.00332951,1.0000108659,0.00552224,113.382876343,0
2458347.3913081,1.0092763,0.00552224,0.0648342,0.00332891,1.00001086661,0.00552224,113.391308148,0
2458347.39974,1.0035779,0.00552224,0.0648184,0.00332831,1.00001086733,0.00552224,113.399739954,0
2458347.4081718,0.99910051,0.00552224,0.0648026,0.00332772,1.00001086804,0.00552224,113.408171759,0
2458347.4166036,1.0004573,0.00552224,0.0647868,0.00332712,1.00001086875,0.00552224,113.416603565,0
2458347.4250354,1.0046904,0.00552224,0.064771,0.00332652,1.00001086947,0.00552224,113.42503537,0
2458347.4334672,1.0052603,0.00552224,0.0647551,0.00332592,1.00001087018,0.00552224,113.433467176,0
2458347.441899,0.99652264,0.00552224,0.0647393,0.00332532,1.00001087089,0.00552224,113.441898981,0
2458347.4587626,0.99443321,0.00552224,0.0647077,0.00332412,1.00001087232,0.00552224,113.458762593,0
2458347.4671944,1.0042562,0.00552224,0.0646919,0.00332352,1.00001087303,0.00552224,113.467194398,0
2458347.4756262,0.99321211,0.00552224,0.0646761,0.00332292,1.00001087374,0.00552224,113.475626204,0
2458347.484058,0.995193,0.00552224,0.0646603,0.00332232,1.00001087445,0.00552224,113.484058009,0
2458347.4924898,1.0065899,0.00552224,0.0646445,0.00332173,1.00001087517,0.00552224,113.492489815,0
2458347.5009216,0.99234378,0.00552224,0.0646287,0.00332113,1.00001087588,0.00552224,113.50092162,0
2458347.5093534,0.99877488,0.00552224,0.0646129,0.00332053,1.00001087659,0.00552224,113.509353426,0
2458347.5177852,1.0043105,0.00552224,0.0645971,0.00331993,1.0000108773,0.00552224,113.517785231,0
2458347.526217,1.0002402,0.00552224,0.0645813,0.00331933,1.00001087801,0.00552224,113.526217037,0
2458347.5346488,1.0054773,0.00552224,0.0645655,0.00331873,1.00001087872,0.00552224,113.534648843,0
2458347.5430806,1.0077839,0.00552224,0.0645497,0.00331813,1.00001087943,0.00552224,113.543080648,0
2458347.5515125,1.0069427,0.00552224,0.064534,0.00331753,1.00001088014,0.00552224,113.551512454,0
2458347.5599443,0.99541008,0.00552224,0.0645182,0.00331693,1.00001088085,0.00552224,113.559944259,0
2458347.5683761,0.9968754,0.00552224,0.0645024,0.00331633,1.00001088156,0.00552224,113.568376065,0
2458347.5768079,1.0072683,0.00552224,0.0644866,0.00331573,1.00001088227,0.00552224,113.57680787,0
2458347.5936715,1.0030351,0.00552224,0.064455,0.00331454,1.00001088369,0.00552224,113.593671481,0
2458347.6021033,1.0001317,0.00552224,0.0644393,0.00331394,1.0000108844,0.00552224,113.602103287,0
2458347.6105351,1.00081,0.00552224,0.0644235,0.00331334,1.00001088511,0.00552224,113.610535093,0
2458347.6189669,0.99177393,0.00552224,0.0644077,0.00331274,1.00001088582,0.00552224,113.618966898,0
2458347.6273987,1.0055859,0.00552224,0.0643919,0.00331214,1.00001088653,0.00552224,113.627398704,0
2458347.6358305,0.99380909,0.00552224,0.0643762,0.00331154,1.00001088724,0.00552224,113.635830509,0
2458347.6442623,1.0046904,0.00552224,0.0643604,0.00331094,1.00001088795,0.00552224,113.644262315,0
2458347.6526941,0.99793368,0.00552224,0.0643446,0.00331034,1.00001088866,0.00552224,113.65269412,0
2458347.6611259,0.99741811,0.00552224,0.0643289,0.00330974,1.00001088937,0.00552224,113.661125926,0
2458347.6695577,0.9904443,0.00552224,0.0643131,0.00330914,1.00001089007,0.00552224,113.669557731,0
2458347.6779895,1.0096833,0.00552224,0.0642973,0.00330854,1.00001089078,0.00552224,113.677989537,0
2458347.6864213,1.0105517,0.00552224,0.0642816,0.00330794,1.00001089149,0.00552224,113.686421343,0
2458347.6948531,0.98699809,0.00552224,0.0642658,0.00330734,1.0000108922,0.00552224,113.694853148,0
2458347.703285,1.0052603,0.00552224,0.0642501,0.00330674,1.0000108929,0.00552224,113.703284954,0
2458347.7117168,0.99068851,0.00552224,0.0642343,0.00330614,1.00001089361,0.00552224,113.711716759,0
2458347.7285804,0.99334779,0.00552224,0.0642028,0.00330494,1.00001089503,0.00552224,113.72858037,0
2458347.7370122,1.001597,0.00552224,0.064187,0.00330435,1.00001089573,0.00552224,113.737012176,0
2458347.745444,1.0076753,0.00552224,0.0641713,0.00330375,1.00001089644,0.00552224,113.745443981,0
2458347.7538758,0.99977889,0.00552224,0.0641555,0.00330315,1.00001089715,0.00552224,113.753875787,0
2458347.7623076,1.0053145,0.00552224,0.0641398,0.00330255,1.00001089785,0.00552224,113.762307593,0
2458347.7707394,1.0094663,0.00552224,0.0641241,0.00330195,1.00001089856,0.00552224,113.770739398,0
2458347.7791712,1.0000502,0.00552224,0.0641083,0.00330135,1.00001089926,0.00552224,113.779171204,0
2458347.787603,1.0011085,0.00552224,0.0640926,0.00330075,1.00001089997,0.00552224,113.787603009,0
2458347.7960348,0.99768946,0.00552224,0.0640768,0.00330015,1.00001090067,0.00552224,113.796034815,0
2458347.8044666,1.0092492,0.00552224,0.0640611,0.00329955,1.00001090138,0.00552224,113.80446662,0
2458347.8128984,1.0023025,0.00552224,0.0640454,0.00329895,1.00001090208,0.00552224,113.812898426,0
2458347.8213302,1.0052874,0.00552224,0.0640296,0.00329835,1.00001090279,0.00552224,113.821330231,0
2458347.829762,0.99836785,0.00552224,0.0640139,0.00329775,1.00001090349,0.00552224,113.829762037,0
2458347.8381938,0.99741811,0.00552224,0.0639982,0.00329715,1.0000109042,0.00552224,113.838193843,0
2458347.8466256,1.0017869,0.00552224,0.0639824,0.00329655,1.0000109049,0.00552224,113.846625648,0
2458347.8634893,0.99714675,0.00552224,0.063951,0.00329535,1.00001090631,0.00552224,113.863489259,0
2458347.8719211,1.0018412,0.00552224,0.0639352,0.00329475,1.00001090701,0.00552224,113.871921065,0
2458347.8803529,1.0096562,0.00552224,0.0639195,0.00329415,1.00001090772,0.00552224,113.88035287,0
2458347.8887847,0.99880202,0.00552224,0.0639038,0.00329355,1.00001090842,0.00552224,113.888784676,0
2458347.8972165,0.99926332,0.00552224,0.0638881,0.00329295,1.00001090913,0.00552224,113.897216481,0
2458347.9056483,0.99646837,0.00552224,0.0638724,0.00329235,1.00001090983,0.00552224,113.905648287,0
2458347.9140801,1.0044191,0.00552224,0.0638567,0.00329175,1.00001091053,0.00552224,113.914080093,0
2458347.9225119,1.0018141,0.00552224,0.0638409,0.00329115,1.00001091123,0.00552224,113.922511898,0
2458347.9309437,0.99934473,0.00552224,0.0638252,0.00329055,1.00001091194,0.00552224,113.930943704,0
2458347.9393755,0.99749951,0.00552224,0.0638095,0.00328995,1.00001091264,0.00552224,113.939375509,0
2458347.9478073,1.0055316,0.00552224,0.0637938,0.00328935,1.00001091334,0.00552224,113.947807315,0
2458347.9562391,1.0034965,0.00552224,0.0637781,0.00328875,1.00001091404,0.00552224,113.95623912,0
2458347.9646709,0.99294076,0.00552224,0.0637624,0.00328815,1.00001091474,0.00552224,113.964670926,0
2458347.9731027,1.0007286,0.00552224,0.0637467,0.00328755,1.00001091545,0.00552224,113.973102731,0
2458347.9815345,0.999399,0.00552224,0.063731,0.00328695,1.00001091615,0.00552224,113.981534537,0
2458347.9983981,0.99752665,0.00552224,0.0636996,0.00328575,1.00001091755,0.00552224,113.998398148,0
2458348.00683,0.99635983,0.00552224,0.0636839,0.00328515,1.00001091825,0.00552224,114.006829954,0
2458348.0152618,1.008408,0.00552224,0.0636682,0.00328455,1.00001091895,0.00552224,114.015261759,0
2458348.0236936,0.99739097,0.00552224,0.0636525,0.00328395,1.00001091965,0.00552224,114.023693565,0
2458348.0321254,0.99988744,0.00552224,0.0636368,0.00328335,1.00001092035,0.00552224,114.03212537,0
2458348.0405572,0.99749951,0.00552224,0.0636211,0.00328275,1.00001092105,0.00552224,114.040557176,0
2458348.048989,1.0069698,0.00552224,0.0636054,0.00328215,1.00001092175,0.00552224,114.048988981,0
2458348.0574208,1.0029266,0.00552224,0.0635897,0.00328155,1.00001092245,0.00552224,114.057420787,0
2458348.0658526,1.0002131,0.00552224,0.0635741,0.00328095,1.00001092315,0.00552224,114.065852593,0
2458348.0742844,0.99394477,0.00552224,0.0635584,0.00328035,1.00001092385,0.00552224,114.074284398,0
2458348.0827162,1.0051517,0.00552224,0.0635427,0.00327975,1.00001092455,0.00552224,114.082716204,0
2458348.091148,0.99907337,0.00552224,0.063527,0.00327915,1.00001092525,0.00552224,114.091148009,0
2458348.0995798,1.0011085,0.00552224,0.0635113,0.00327855,1.00001092595,0.00552224,114.099579815,0
2458348.1080116,0.99014581,0.00552224,0.0634957,0.00327795,1.00001092665,0.00552224,114.10801162,0
2458348.1164434,0.99503019,0.00552224,0.06348,0.00327735,1.00001092735,0.00552224,114.116443426,0
2458348.133307,1.0007558,0.00552224,0.0634486,0.00327615,1.00001092874,0.00552224,114.133307037,0
2458348.1417388,1.0069698,0.00552224,0.063433,0.00327555,1.00001092944,0.00552224,114.141738843,0
2458348.1501706,0.99956181,0.00552224,0.0634173,0.00327495,1.00001093014,0.00552224,114.150170648,0
2458348.1586025,0.99530154,0.00552224,0.0634016,0.00327435,1.00001093084,0.00552224,114.158602454,0
2458348.1670343,0.99484024,0.00552224,0.063386,0.00327375,1.00001093153,0.00552224,114.167034259,0
2458348.1754661,0.99302216,0.00552224,0.0633703,0.00327315,1.00001093223,0.00552224,114.175466065,0
2458348.1838979,1.0089778,0.00552224,0.0633546,0.00327255,1.00001093293,0.00552224,114.18389787,0
2458348.1923297,0.99568144,0.00552224,0.063339,0.00327195,1.00001093362,0.00552224,114.192329676,0
2458348.2007615,0.99595279,0.00552224,0.0633233,0.00327135,1.00001093432,0.00552224,114.200761481,0
2458348.2091933,0.99470456,0.00552224,0.0633077,0.00327075,1.00001093502,0.00552224,114.209193287,0
2458348.2176251,1.0039306,0.00552224,0.063292,0.00327015,1.00001093571,0.00552224,114.217625093,0
2458348.2260569,1.0001859,0.00552224,0.0632764,0.00326955,1.00001093641,0.00552224,114.226056898,0
2458348.2344887,1.0030894,0.00552224,0.0632607,0.00326895,1.00001093711,0.00552224,114.234488704,0
2458348.2429205,0.9935106,0.00552224,0.0632451,0.00326835,1.0000109378,0.00552224,114.242920509,0
2458348.2513523,1.0056944,0.00552224,0.0632294,0.00326774,1.0000109385,0.00552224,114.251352315,0
2458348.2682159,1.002004,0.00552224,0.0631981,0.00326654,1.00001093989,0.00552224,114.268215926,0
2458348.2766477,1.0005116,0.00552224,0.0631825,0.00326594,1.00001094058,0.00552224,114.276647731,0
2458348.2850795,0.9948131,0.00552224,0.0631668,0.00326534,1.00001094128,0.00552224,114.285079537,0
2458348.2935113,1.0028181,0.00552224,0.0631512,0.00326474,1.00001094197,0.00552224,114.293511343,0
2458348.3019431,0.99714675,0.00552224,0.0631355,0.00326414,1.00001094267,0.00552224,114.301943148,0
2458348.310375,1.0104974,0.00552224,0.0631199,0.00326354,1.00001094336,0.00552224,114.310374954,0
2458348.3188068,0.99589852,0.00552224,0.0631043,0.00326294,1.00001094406,0.00552224,114.318806759,0
2458348.3272386,1.0002402,0.00552224,0.0630886,0.00326234,1.00001094475,0.00552224,114.327238565,0
2458348.3356704,1.0029809,0.00552224,0.063073,0.00326174,1.00001094544,0.00552224,114.33567037,0
2458348.3441022,1.0033608,0.00552224,0.0630574,0.00326114,1.00001094614,0.00552224,114.344102176,0
2458348.352534,0.99163826,0.00552224,0.0630418,0.00326054,1.00001094683,0.00552224,114.352533981,0
2458348.3609658,1.0059929,0.00552224,0.0630261,0.00325994,1.00001094752,0.00552224,114.360965787,0
2458348.3693976,1.0147034,0.00552224,0.0630105,0.00325934,1.00001094822,0.00552224,114.369397593,0
2458348.3778294,1.002601,0.00552224,0.0629949,0.00325874,1.00001094891,0.00552224,114.377829398,0
2458348.3862612,1.0045819,0.00552224,0.0629793,0.00325814,1.0000109496,0.00552224,114.386261204,0
2458348.4031248,1.0093577,0.00552224,0.062948,0.00325693,1.00001095099,0.00552224,114.403124815,0
2458348.4115566,1.0009186,0.00552224,0.0629324,0.00325633,1.00001095168,0.00552224,114.41155662,0
2458348.4199884,0.99475883,0.00552224,0.0629168,0.00325573,1.00001095237,0.00552224,114.419988426,0
2458348.4284202,0.99684826,0.00552224,0.0629012,0.00325513,1.00001095306,0.00552224,114.428420231,0
2458348.436852,1.0084351,0.00552224,0.0628856,0.00325453,1.00001095375,0.00552224,114.436852037,0
2458348.4452838,1.003605,0.00552224,0.06287,0.00325393,1.00001095445,0.00552224,114.445283843,0
2458348.4537156,1.00081,0.00552224,0.0628543,0.00325333,1.00001095514,0.00552224,114.453715648,0
2458348.4621475,1.0017326,0.00552224,0.0628387,0.00325273,1.00001095583,0.00552224,114.462147454,0
2458348.4705793,0.99272367,0.00552224,0.0628231,0.00325213,1.00001095652,0.00552224,114.470579259,0
2458348.4790111,0.99820504,0.00552224,0.0628075,0.00325153,1.00001095721,0.00552224,114.479011065,0
2458348.4874429,1.0023839,0.00552224,0.0627919,0.00325093,1.0000109579,0.00552224,114.48744287,0
2458348.4958747,0.99977889,0.00552224,0.0627763,0.00325033,1.00001095859,0.00552224,114.495874676,0
2458348.5043065,1.0054502,0.00552224,0.0627607,0.00324973,1.00001095928,0.00552224,114.504306481,0
2458348.5127383,1.0008914,0.00552224,0.0627451,0.00324912,1.00001095997,0.00552224,114.512738287,0
2458348.5211701,0.99714675,0.00552224,0.0627295,0.00324852,1.00001096066,0.00552224,114.521170093,0
2458348.5380337,0.99758092,0.00552224,0.0626984,0.00324732,1.00001096204,0.00552224,114.538033704,0
2458348.5464655,1.0070783,0.00552224,0.0626828,0.00324672,1.00001096273,0.00552224,114.546465509,0
2458348.5548973,1.0012171,0.00552224,0.0626672,0.00324612,1.00001096342,0.00552224,114.554897315,0
2458348.5633291,1.002411,0.00552224,0.0626516,0.00324552,1.0000109641,0.00552224,114.56332912,0
2458348.5717609,1.003415,0.00552224,0.062636,0.00324492,1.00001096479,0.00552224,114.571760926,0
2458348.5801927,1.0109587,0.00552224,0.0626204,0.00324432,1.00001096548,0.00552224,114.580192731,0
2458348.5886245,1.0017598,0.00552224,0.0626049,0.00324372,1.00001096617,0.00552224,114.588624537,0
2458348.5970563,0.99250659,0.00552224,0.0625893,0.00324312,1.00001096686,0.00552224,114.597056343,0
2458348.6054881,0.99999598,0.00552224,0.0625737,0.00324251,1.00001096755,0.00552224,114.605488148,0
2458348.61392,0.99937186,0.00552224,0.0625581,0.00324191,1.00001096823,0.00552224,114.613919954,0
2458348.6223518,1.0067798,0.00552224,0.0625426,0.00324131,1.00001096892,0.00552224,114.622351759,0
2458348.6307836,0.99486738,0.00552224,0.062527,0.00324071,1.00001096961,0.00552224,114.630783565,0
2458348.6392154,0.99560003,0.00552224,0.0625114,0.00324011,1.0000109703,0.00552224,114.63921537,0
2458348.6476472,0.99560003,0.00552224,0.0624958,0.00323951,1.00001097098,0.00552224,114.647647176,0
2458348.656079,0.99730957,0.00552224,0.0624803,0.00323891,1.00001097167,0.00552224,114.656078981,0
2458348.6729426,1.0060472,0.00552224,0.0624491,0.00323771,1.00001097304,0.00552224,114.672942593,0
2458348.6813744,0.99812363,0.00552224,0.0624336,0.00323711,1.00001097373,0.00552224,114.681374398,0
2458348.6898062,1.0025467,0.00552224,0.062418,0.0032365,1.00001097441,0.00552224,114.689806204,0
2458348.698238,1.0031708,0.00552224,0.0624025,0.0032359,1.0000109751,0.00552224,114.698238009,0
2458348.7066698,0.9985578,0.00552224,0.0623869,0.0032353,1.00001097579,0.00552224,114.706669815,0
2458348.7151016,0.99934473,0.00552224,0.0623714,0.0032347,1.00001097647,0.00552224,114.71510162,0
2458348.7235334,1.0047447,0.00552224,0.0623558,0.0032341,1.00001097716,0.00552224,114.723533426,0
2458348.7319652,1.0093034,0.00552224,0.0623402,0.0032335,1.00001097784,0.00552224,114.731965231,0
2458348.740397,1.00621,0.00552224,0.0623247,0.0032329,1.00001097853,0.00552224,114.740397037,0
2458348.7488288,1.0022211,0.00552224,0.0623091,0.0032323,1.00001097921,0.00552224,114.748828843,0
2458348.7572606,0.99665832,0.00552224,0.0622936,0.00323169,1.00001097989,0.00552224,114.757260648,0
2458348.7656925,1.0027638,0.00552224,0.0622781,0.00323109,1.00001098058,0.00552224,114.765692454,0
2458348.7741243,0.99717389,0.00552224,0.0622625,0.00323049,1.00001098126,0.00552224,114.774124259,0
2458348.7825561,0.99158398,0.00552224,0.062247,0.00322989,1.00001098195,0.00552224,114.782556065,0
2458348.7909879,0.99942613,0.00552224,0.0622314,0.00322929,1.00001098263,0.00552224,114.79098787,0
2458348.8078515,1.0096562,0.00552224,0.0622004,0.00322809,1.000010984,0.00552224,114.807851481,0
2458348.8162833,0.99144831,0.00552224,0.0621848,0.00322749,1.00001098468,0.00552224,114.816283287,0
2458348.8247151,1.0057487,0.00552224,0.0621693,0.00322688,1.00001098536,0.00552224,114.824715093,0
2458348.8331469,1.0062371,0.00552224,0.0621538,0.00322628,1.00001098605,0.00552224,114.833146898,0
2458348.8415787,0.99470456,0.00552224,0.0621382,0.00322568,1.00001098673,0.00552224,114.841578704,0
2458348.8500105,1.0125597,0.00552224,0.0621227,0.00322508,1.00001098741,0.00552224,114.850010509,0
2458348.8584423,0.99964322,0.00552224,0.0621072,0.00322448,1.00001098809,0.00552224,114.858442315,0
