BJD,measured_relative_flux,measured_relative_flux_error,parallax_shift_t,parallax_shift_u,true_relative_flux,true_relative_flux_error,Simulation_time,observatory_code
2458363.3948751,0.99670501,0.00644749,0.208105,-0.0738232,1.00000000046,0.00644749,129.394875093,0
2458363.4033069,1.0011747,0.00644749,0.208105,-0.0738223,1.00000000046,0.00644749,129.403306898,0
2458363.4117387,1.0080791,0.00644749,0.208106,-0.0738215,1.00000000046,0.00644749,129.411738704,0
2458363.4201705,1.00539,0.00644749,0.208106,-0.0738206,1.00000000046,0.00644749,129.420170509,0
2458363.4286023,0.99190827,0.00644749,0.208107,-0.0738197,1.00000000046,0.00644749,129.428602315,0
2458363.4370341,0.99063641,0.00644749,0.208107,-0.0738188,1.00000000046,0.00644749,129.43703412,0
2458363.4454659,1.0037548,0.00644749,0.208108,-0.0738179,1.00000000046,0.00644749,129.445465926,0
2458363.4538977,1.0013927,0.00644749,0.208108,-0.073817,1.00000000046,0.00644749,129.453897732,0
2458363.4623295,0.99837661,0.00644749,0.208109,-0.0738161,1.00000000046,0.00644749,129.462329537,0
2458363.4707613,1.0007386,0.00644749,0.208109,-0.0738152,1.00000000046,0.00644749,129.470761343,0
2458363.4791931,1.0027373,0.00644749,0.20811,-0.0738144,1.00000000046,0.00644749,129.479193148,0
2458363.487625,1.0033187,0.00644749,0.20811,-0.0738135,1.00000000046,0.00644749,129.487624954,0
2458363.4960568,0.99020034,0.00644749,0.208111,-0.0738126,1.00000000046,0.00644749,129.496056759,0
2458363.5129204,0.99957579,0.00644749,0.208112,-0.0738108,1.00000000046,0.00644749,129.51292037,0
2458363.5213522,1.0016471,0.00644749,0.208112,-0.0738099,1.00000000046,0.00644749,129.521352176,0
2458363.529784,0.99376156,0.00644749,0.208113,-0.073809,1.00000000046,0.00644749,129.529783982,0
2458363.5382158,1.0048449,0.00644749,0.208113,-0.0738081,1.00000000046,0.00644749,129.538215787,0
2458363.5466476,1.0003752,0.00644749,0.208114,-0.0738073,1.00000000046,0.00644749,129.546647593,0
2458363.5550794,0.99481539,0.00644749,0.208114,-0.0738064,1.00000000046,0.00644749,129.555079398,0
2458363.5635112,1.0097144,0.00644749,0.208115,-0.0738055,1.00000000046,0.00644749,129.563511204,0
2458363.571943,1.0017925,0.00644749,0.208115,-0.0738046,1.00000000046,0.00644749,129.571943009,0
2458363.5803748,0.99768617,0.00644749,0.208116,-0.0738037,1.00000000046,0.00644749,129.580374815,0
2458363.5888066,1.0031007,0.00644749,0.208116,-0.0738028,1.00000000046,0.00644749,129.58880662,0
2458363.5972384,1.0000845,0.00644749,0.208117,-0.0738019,1.00000000046,0.00644749,129.597238426,0
2458363.6056702,0.99714108,0.00644749,0.208117,-0.073801,1.00000000046,0.00644749,129.605670232,0
2458363.614102,0.99906705,0.00644749,0.208118,-0.0738002,1.00000000046,0.00644749,129.614102037,0
2458363.6225338,1.0029553,0.00644749,0.208118,-0.0737993,1.00000000046,0.00644749,129.622533843,0
2458363.6309656,0.99539681,0.00644749,0.208119,-0.0737984,1.00000000046,0.00644749,129.630965648,0
2458363.6478293,0.99423396,0.00644749,0.20812,-0.0737966,1.00000000046,0.00644749,129.647829259,0
2458363.6562611,1.0038274,0.00644749,0.20812,-0.0737957,1.00000000046,0.00644749,129.656261065,0
2458363.6646929,1.0034641,0.00644749,0.208121,-0.0737948,1.00000000046,0.00644749,129.66469287,0
2458363.6731247,0.99158122,0.00644749,0.208121,-0.0737939,1.00000000046,0.00644749,129.673124676,0
2458363.6815565,0.99764983,0.00644749,0.208122,-0.0737931,1.00000000046,0.00644749,129.681556482,0
2458363.6899883,0.99743179,0.00644749,0.208122,-0.0737922,1.00000000046,0.00644749,129.689988287,0
2458363.6984201,1.003028,0.00644749,0.208123,-0.0737913,1.00000000046,0.00644749,129.698420093,0
2458363.7068519,0.99292576,0.00644749,0.208123,-0.0737904,1.00000000046,0.00644749,129.706851898,0
2458363.7152837,0.98805634,0.00644749,0.208124,-0.0737895,1.00000000046,0.00644749,129.715283704,0
2458363.7237155,1.0018288,0.00644749,0.208124,-0.0737886,1.00000000046,0.00644749,129.723715509,0
2458363.7321473,1.0011747,0.00644749,0.208125,-0.0737877,1.00000000046,0.00644749,129.732147315,0
2458363.7405791,0.99932142,0.00644749,0.208125,-0.0737868,1.00000000046,0.00644749,129.74057912,0
2458363.7490109,0.99368888,0.00644749,0.208126,-0.073786,1.00000000046,0.00644749,129.749010926,0
2458363.7574427,0.98493119,0.00644749,0.208126,-0.0737851,1.00000000046,0.00644749,129.757442732,0
2458363.7658745,0.99357986,0.00644749,0.208127,-0.0737842,1.00000000046,0.00644749,129.765874537,0
2458363.7827381,0.99314379,0.00644749,0.208127,-0.0737824,1.00000000046,0.00644749,129.782738148,0
2458363.79117,0.99717742,0.00644749,0.208128,-0.0737815,1.00000000046,0.00644749,129.791169954,0
2458363.7996018,1.0001572,0.00644749,0.208128,-0.0737806,1.00000000046,0.00644749,129.799601759,0
2458363.8080336,0.99917606,0.00644749,0.208129,-0.0737797,1.00000000046,0.00644749,129.808033565,0
2458363.8164654,1.0058624,0.00644749,0.208129,-0.0737789,1.00000000046,0.00644749,129.81646537,0
2458363.8248972,0.98802,0.00644749,0.20813,-0.073778,1.00000000046,0.00644749,129.824897176,0
2458363.833329,0.99132685,0.00644749,0.20813,-0.0737771,1.00000000046,0.00644749,129.833328982,0
2458363.8417608,0.99434298,0.00644749,0.208131,-0.0737762,1.00000000046,0.00644749,129.841760787,0
2458363.8501926,1.0105138,0.00644749,0.208131,-0.0737753,1.00000000046,0.00644749,129.850192593,0
2458363.8586244,0.99085444,0.00644749,0.208132,-0.0737744,1.00000000046,0.00644749,129.858624398,0
2458363.8670562,1.0045179,0.00644749,0.208132,-0.0737735,1.00000000046,0.00644749,129.867056204,0
2458363.875488,0.99870366,0.00644749,0.208133,-0.0737726,1.00000000046,0.00644749,129.875488009,0
2458363.8839198,0.99961213,0.00644749,0.208133,-0.0737717,1.00000000046,0.00644749,129.883919815,0
2458363.8923516,1.0156013,0.00644749,0.208134,-0.0737709,1.00000000046,0.00644749,129.89235162,0
2458363.9007834,1.0098961,0.00644749,0.208134,-0.07377,1.00000000046,0.00644749,129.900783426,0
2458363.917647,1.0086969,0.00644749,0.208135,-0.0737682,1.00000000046,0.00644749,129.917647037,0
2458363.9260788,0.99238068,0.00644749,0.208136,-0.0737673,1.00000000046,0.00644749,129.926078843,0
2458363.9345106,0.99877633,0.00644749,0.208136,-0.0737664,1.00000000046,0.00644749,129.934510648,0
2458363.9429425,0.98424075,0.00644749,0.208137,-0.0737655,1.00000000046,0.00644749,129.942942454,0
2458363.9513743,1.0024829,0.00644749,0.208137,-0.0737646,1.00000000046,0.00644749,129.951374259,0
2458363.9598061,0.99285308,0.00644749,0.208137,-0.0737638,1.00000000046,0.00644749,129.959806065,0
2458363.9682379,0.9970684,0.00644749,0.208138,-0.0737629,1.00000000046,0.00644749,129.96823787,0
2458363.9766697,1.0013927,0.00644749,0.208138,-0.073762,1.00000000046,0.00644749,129.976669676,0
2458363.9851015,1.0159283,0.00644749,0.208139,-0.0737611,1.00000000046,0.00644749,129.985101482,0
2458363.9935333,0.9972501,0.00644749,0.208139,-0.0737602,1.00000000046,0.00644749,129.993533287,0
2458364.0019651,0.99666867,0.00644749,0.20814,-0.0737593,1.00000000046,0.00644749,130.001965093,0
2458364.0103969,0.99565118,0.00644749,0.20814,-0.0737584,1.00000000046,0.00644749,130.010396898,0
2458364.0188287,1.0012837,0.00644749,0.208141,-0.0737575,1.00000000046,0.00644749,130.018828704,0
2458364.0272605,0.99281674,0.00644749,0.208141,-0.0737566,1.00000000046,0.00644749,130.027260509,0
2458364.0356923,0.9852219,0.00644749,0.208142,-0.0737558,1.00000000046,0.00644749,130.035692315,0
2458364.0525559,1.0108772,0.00644749,0.208143,-0.073754,1.00000000046,0.00644749,130.052555926,0
2458364.0609877,0.99597823,0.00644749,0.208143,-0.0737531,1.00000000046,0.00644749,130.060987732,0
2458364.0694195,0.9914722,0.00644749,0.208143,-0.0737522,1.00000000046,0.00644749,130.069419537,0
2458364.0778513,0.99416129,0.00644749,0.208144,-0.0737513,1.00000000046,0.00644749,130.077851343,0
2458364.0862831,1.0035367,0.00644749,0.208144,-0.0737504,1.00000000046,0.00644749,130.086283148,0
2458364.094715,1.0078247,0.00644749,0.208145,-0.0737495,1.00000000046,0.00644749,130.094714954,0
2458364.1031468,1.0102231,0.00644749,0.208145,-0.0737487,1.00000000046,0.00644749,130.103146759,0
2458364.1115786,1.0003389,0.00644749,0.208146,-0.0737478,1.00000000046,0.00644749,130.111578565,0
2458364.1200104,1.007643,0.00644749,0.208146,-0.0737469,1.00000000046,0.00644749,130.12001037,0
2458364.1284422,1.0023739,0.00644749,0.208147,-0.073746,1.00000000046,0.00644749,130.128442176,0
2458364.136874,0.9964143,0.00644749,0.208147,-0.0737451,1.00000000046,0.00644749,130.136873982,0
2458364.1453058,1.0020105,0.00644749,0.208148,-0.0737442,1.00000000046,0.00644749,130.145305787,0
2458364.1537376,0.99594189,0.00644749,0.208148,-0.0737433,1.00000000046,0.00644749,130.153737593,0
2458364.1621694,0.99321647,0.00644749,0.208149,-0.0737424,1.00000000046,0.00644749,130.162169398,0
2458364.1706012,1.0088059,0.00644749,0.208149,-0.0737415,1.00000000046,0.00644749,130.170601204,0
2458364.1874648,1.000775,0.00644749,0.20815,-0.0737398,1.00000000046,0.00644749,130.187464815,0
2458364.1958966,1.005172,0.00644749,0.20815,-0.0737389,1.00000000046,0.00644749,130.19589662,0
2458364.2043284,1.0129849,0.00644749,0.208151,-0.073738,1.00000000046,0.00644749,130.204328426,0
2458364.2127602,0.99739545,0.00644749,0.208151,-0.0737371,1.00000000046,0.00644749,130.212760232,0
2458364.221192,1.0018288,0.00644749,0.208152,-0.0737362,1.00000000046,0.00644749,130.221192037,0
2458364.2296238,1.0017198,0.00644749,0.208152,-0.0737353,1.00000000046,0.00644749,130.229623843,0
2458364.2380556,0.99834027,0.00644749,0.208153,-0.0737344,1.00000000046,0.00644749,130.238055648,0
2458364.2464875,0.99299844,0.00644749,0.208153,-0.0737335,1.00000000046,0.00644749,130.246487454,0
2458364.2549193,0.99863098,0.00644749,0.208153,-0.0737327,1.00000000046,0.00644749,130.254919259,0
2458364.2633511,0.99826759,0.00644749,0.208154,-0.0737318,1.00000000046,0.00644749,130.263351065,0
2458364.2717829,0.99612359,0.00644749,0.208154,-0.0737309,1.00000000046,0.00644749,130.27178287,0
2458364.2802147,1.0070616,0.00644749,0.208155,-0.07373,1.00000000046,0.00644749,130.280214676,0
2458364.2886465,1.0058988,0.00644749,0.208155,-0.0737291,1.00000000046,0.00644749,130.288646482,0
2458364.2970783,1.0000845,0.00644749,0.208156,-0.0737282,1.00000000046,0.00644749,130.297078287,0
2458364.3055101,0.99750447,0.00644749,0.208156,-0.0737273,1.00000000046,0.00644749,130.305510093,0
2458364.3223737,1.0125488,0.00644749,0.208157,-0.0737256,1.00000000046,0.00644749,130.322373704,0
2458364.3308055,1.0082245,0.00644749,0.208157,-0.0737247,1.00000000046,0.00644749,130.330805509,0
2458364.3392373,1.0094236,0.00644749,0.208158,-0.0737238,1.00000000046,0.00644749,130.339237315,0
2458364.3476691,1.003246,0.00644749,0.208158,-0.0737229,1.00000000046,0.00644749,130.34766912,0
2458364.3561009,0.9957602,0.00644749,0.208159,-0.073722,1.00000000046,0.00644749,130.356100926,0
2458364.3645327,0.99692305,0.00644749,0.208159,-0.0737211,1.00000000046,0.00644749,130.364532732,0
2458364.3729645,0.99027302,0.00644749,0.20816,-0.0737202,1.00000000046,0.00644749,130.372964537,0
2458364.3813963,0.99997552,0.00644749,0.20816,-0.0737193,1.00000000046,0.00644749,130.381396343,0
2458364.3898281,1.0079701,0.00644749,0.208161,-0.0737184,1.00000000046,0.00644749,130.389828148,0
2458364.39826,1.0006296,0.00644749,0.208161,-0.0737176,1.00000000046,0.00644749,130.398259954,0
2458364.4066918,0.99834027,0.00644749,0.208161,-0.0737167,1.00000000047,0.00644749,130.406691759,0
2458364.4151236,1.0069526,0.00644749,0.208162,-0.0737158,1.00000000047,0.00644749,130.415123565,0
2458364.4235554,1.0025192,0.00644749,0.208162,-0.0737149,1.00000000047,0.00644749,130.42355537,0
2458364.4319872,1.0081518,0.00644749,0.208163,-0.073714,1.00000000047,0.00644749,130.431987176,0
2458364.440419,0.99950311,0.00644749,0.208163,-0.0737131,1.00000000047,0.00644749,130.440418982,0
2458364.4572826,1.0020832,0.00644749,0.208164,-0.0737113,1.00000000047,0.00644749,130.457282593,0
2458364.4657144,0.99190827,0.00644749,0.208164,-0.0737104,1.00000000047,0.00644749,130.465714398,0
2458364.4741462,0.99172658,0.00644749,0.208165,-0.0737096,1.00000000047,0.00644749,130.474146204,0
2458364.482578,1.0016471,0.00644749,0.208165,-0.0737087,1.00000000047,0.00644749,130.482578009,0
2458364.4910098,0.98827437,0.00644749,0.208166,-0.0737078,1.00000000047,0.00644749,130.491009815,0
2458364.4994416,0.99241702,0.00644749,0.208166,-0.0737069,1.00000000047,0.00644749,130.49944162,0
2458364.5078734,0.99768617,0.00644749,0.208167,-0.073706,1.00000000047,0.00644749,130.507873426,0
2458364.5163052,0.99634162,0.00644749,0.208167,-0.0737051,1.00000000047,0.00644749,130.516305232,0
2458364.524737,1.0045542,0.00644749,0.208167,-0.0737042,1.00000000047,0.00644749,130.524737037,0
2458364.5331688,1.0020832,0.00644749,0.208168,-0.0737033,1.00000000047,0.00644749,130.533168843,0
2458364.5416006,1.0051357,0.00644749,0.208168,-0.0737024,1.00000000047,0.00644749,130.541600648,0
2458364.5500325,0.98907383,0.00644749,0.208169,-0.0737015,1.00000000047,0.00644749,130.550032454,0
2458364.5584643,1.003028,0.00644749,0.208169,-0.0737007,1.00000000047,0.00644749,130.558464259,0
2458364.5668961,1.0066619,0.00644749,0.20817,-0.0736998,1.00000000047,0.00644749,130.566896065,0
2458364.5753279,0.99579654,0.00644749,0.20817,-0.0736989,1.00000000047,0.00644749,130.57532787,0
2458364.5921915,1.0017925,0.00644749,0.208171,-0.0736971,1.00000000047,0.00644749,130.592191482,0
2458364.6006233,1.0057898,0.00644749,0.208171,-0.0736962,1.00000000047,0.00644749,130.600623287,0
2458364.6090551,0.99263505,0.00644749,0.208172,-0.0736953,1.00000000047,0.00644749,130.609055093,0
2458364.6174869,0.98645743,0.00644749,0.208172,-0.0736944,1.00000000047,0.00644749,130.617486898,0
2458364.6259187,0.99615993,0.00644749,0.208173,-0.0736935,1.00000000047,0.00644749,130.625918704,0
2458364.6343505,1.0002299,0.00644749,0.208173,-0.0736927,1.00000000047,0.00644749,130.634350509,0
2458364.6427823,1.0090966,0.00644749,0.208173,-0.0736918,1.00000000047,0.00644749,130.642782315,0
2458364.6512141,1.0022285,0.00644749,0.208174,-0.0736909,1.00000000047,0.00644749,130.65121412,0
2458364.6596459,1.0005569,0.00644749,0.208174,-0.07369,1.00000000047,0.00644749,130.659645926,0
2458364.6680777,0.99234434,0.00644749,0.208175,-0.0736891,1.00000000047,0.00644749,130.668077732,0
2458364.6765095,0.99826759,0.00644749,0.208175,-0.0736882,1.00000000047,0.00644749,130.676509537,0
2458364.6849413,1.0066619,0.00644749,0.208175,-0.0736873,1.00000000047,0.00644749,130.684941343,0
2458364.6933731,1.0011384,0.00644749,0.208176,-0.0736864,1.00000000047,0.00644749,130.693373148,0
2458364.701805,0.99085444,0.00644749,0.208176,-0.0736855,1.00000000047,0.00644749,130.701804954,0
2458364.7102368,1.0071343,0.00644749,0.208177,-0.0736847,1.00000000047,0.00644749,130.710236759,0
2458364.7271004,0.9979042,0.00644749,0.208178,-0.0736829,1.00000000047,0.00644749,130.72710037,0
2458364.7355322,1.0150198,0.00644749,0.208178,-0.073682,1.00000000047,0.00644749,130.735532176,0
2458364.743964,0.99110881,0.00644749,0.208178,-0.0736811,1.00000000047,0.00644749,130.743963982,0
2458364.7523958,1.0065529,0.00644749,0.208179,-0.0736802,1.00000000047,0.00644749,130.752395787,0
2458364.7608276,0.99863098,0.00644749,0.208179,-0.0736793,1.00000000047,0.00644749,130.760827593,0
2458364.7692594,1.0098597,0.00644749,0.20818,-0.0736784,1.00000000047,0.00644749,130.769259398,0
2458364.7776912,0.99961213,0.00644749,0.20818,-0.0736775,1.00000000047,0.00644749,130.777691204,0
2458364.786123,0.99863098,0.00644749,0.20818,-0.0736766,1.00000000047,0.00644749,130.786123009,0
2458364.7945548,1.007207,0.00644749,0.208181,-0.0736758,1.00000000047,0.00644749,130.794554815,0
2458364.8029866,1.0014291,0.00644749,0.208181,-0.0736749,1.00000000047,0.00644749,130.80298662,0
2458364.8114184,0.99318013,0.00644749,0.208182,-0.073674,1.00000000047,0.00644749,130.811418426,0
2458364.8198502,1.0064439,0.00644749,0.208182,-0.0736731,1.00000000047,0.00644749,130.819850232,0
2458364.828282,0.99870366,0.00644749,0.208182,-0.0736722,1.00000000047,0.00644749,130.828282037,0
2458364.8367138,1.0020105,0.00644749,0.208183,-0.0736713,1.00000000047,0.00644749,130.836713843,0
2458364.8451456,1.0040455,0.00644749,0.208183,-0.0736704,1.00000000047,0.00644749,130.845145648,0
2458364.8620093,0.98009811,0.00644749,0.208184,-0.0736686,1.00000000047,0.00644749,130.862009259,0
2458364.8704411,1.0007023,0.00644749,0.208184,-0.0736677,1.00000000047,0.00644749,130.870441065,0
2458364.8788729,0.99376156,0.00644749,0.208185,-0.0736669,1.00000000047,0.00644749,130.87887287,0
2458364.8873047,1.001102,0.00644749,0.208185,-0.073666,1.00000000047,0.00644749,130.887304676,0
2458364.8957365,1.0110226,0.00644749,0.208186,-0.0736651,1.00000000047,0.00644749,130.895736482,0
2458364.9041683,0.99953945,0.00644749,0.208186,-0.0736642,1.00000000047,0.00644749,130.904168287,0
2458364.9126001,0.99841294,0.00644749,0.208186,-0.0736633,1.00000000047,0.00644749,130.912600093,0
2458364.9210319,0.9951061,0.00644749,0.208187,-0.0736624,1.00000000047,0.00644749,130.921031898,0
2458364.9294637,1.0024466,0.00644749,0.208187,-0.0736615,1.00000000047,0.00644749,130.929463704,0
2458364.9378955,0.99888535,0.00644749,0.208188,-0.0736606,1.00000000047,0.00644749,130.937895509,0
2458364.9463273,1.0013201,0.00644749,0.208188,-0.0736597,1.00000000047,0.00644749,130.946327315,0
2458364.9547591,0.9916539,0.00644749,0.208188,-0.0736589,1.00000000047,0.00644749,130.95475912,0
2458364.9631909,1.0056807,0.00644749,0.208189,-0.073658,1.00000000047,0.00644749,130.963190926,0
2458364.9716227,1.0132029,0.00644749,0.208189,-0.0736571,1.00000000047,0.00644749,130.971622732,0
2458364.9800545,0.99172658,0.00644749,0.20819,-0.0736562,1.00000000047,0.00644749,130.980054537,0
2458364.9969181,1.0050266,0.00644749,0.20819,-0.0736544,1.00000000047,0.00644749,130.996918148,0
2458365.00535,1.00539,0.00644749,0.208191,-0.0736535,1.00000000047,0.00644749,131.005349954,0
2458365.0137818,1.0011384,0.00644749,0.208191,-0.0736526,1.00000000047,0.00644749,131.013781759,0
2458365.0222136,0.99052739,0.00644749,0.208192,-0.0736517,1.00000000047,0.00644749,131.022213565,0
2458365.0306454,0.99663234,0.00644749,0.208192,-0.0736508,1.00000000047,0.00644749,131.03064537,0
2458365.0390772,0.99877633,0.00644749,0.208192,-0.07365,1.00000000047,0.00644749,131.039077176,0
2458365.047509,0.9977225,0.00644749,0.208193,-0.0736491,1.00000000047,0.00644749,131.047508982,0
2458365.0559408,0.99223532,0.00644749,0.208193,-0.0736482,1.00000000047,0.00644749,131.055940787,0
2458365.0643726,0.99121783,0.00644749,0.208194,-0.0736473,1.00000000047,0.00644749,131.064372593,0
2458365.0728044,1.0044089,0.00644749,0.208194,-0.0736464,1.00000000047,0.00644749,131.072804398,0
2458365.0812362,0.99474271,0.00644749,0.208194,-0.0736455,1.00000000047,0.00644749,131.081236204,0
2458365.089668,0.99325281,0.00644749,0.208195,-0.0736446,1.00000000047,0.00644749,131.089668009,0
2458365.0980998,0.99274407,0.00644749,0.208195,-0.0736437,1.00000000047,0.00644749,131.098099815,0
2458365.1065316,1.00539,0.00644749,0.208195,-0.0736428,1.00000000047,0.00644749,131.10653162,0
2458365.1149634,1.0070253,0.00644749,0.208196,-0.0736419,1.00000000047,0.00644749,131.114963426,0
2458365.131827,0.99703206,0.00644749,0.208197,-0.0736402,1.00000000047,0.00644749,131.131827037,0
2458365.1402588,1.0107319,0.00644749,0.208197,-0.0736393,1.00000000047,0.00644749,131.140258843,0
2458365.1486906,1.0035731,0.00644749,0.208197,-0.0736384,1.00000000047,0.00644749,131.148690648,0
2458365.1571225,1.003246,0.00644749,0.208198,-0.0736375,1.00000000047,0.00644749,131.157122454,0
2458365.1655543,1.0039365,0.00644749,0.208198,-0.0736366,1.00000000047,0.00644749,131.165554259,0
2458365.1739861,0.99812223,0.00644749,0.208199,-0.0736357,1.00000000047,0.00644749,131.173986065,0
2458365.1824179,0.99554217,0.00644749,0.208199,-0.0736348,1.00000000047,0.00644749,131.18241787,0
2458365.1908497,0.99423396,0.00644749,0.208199,-0.0736339,1.00000000047,0.00644749,131.190849676,0
2458365.1992815,1.007643,0.00644749,0.2082,-0.073633,1.00000000047,0.00644749,131.199281482,0
2458365.2077133,0.99630528,0.00644749,0.2082,-0.0736321,1.00000000047,0.00644749,131.207713287,0
2458365.2161451,0.99710474,0.00644749,0.2082,-0.0736313,1.00000000047,0.00644749,131.216145093,0
2458365.2245769,1.0039365,0.00644749,0.208201,-0.0736304,1.00000000047,0.00644749,131.224576898,0
2458365.2330087,1.011604,0.00644749,0.208201,-0.0736295,1.00000000047,0.00644749,131.233008704,0
2458365.2414405,1.0083698,0.00644749,0.208202,-0.0736286,1.00000000047,0.00644749,131.241440509,0
2458365.2498723,1.0039365,0.00644749,0.208202,-0.0736277,1.00000000047,0.00644749,131.249872315,0
2458365.2667359,0.99572386,0.00644749,0.208203,-0.0736259,1.00000000047,0.00644749,131.266735926,0
2458365.2751677,0.99448834,0.00644749,0.208203,-0.073625,1.00000000047,0.00644749,131.275167732,0
2458365.2835995,0.99695939,0.00644749,0.208203,-0.0736241,1.00000000047,0.00644749,131.283599537,0
2458365.2920313,0.99735911,0.00644749,0.208204,-0.0736232,1.00000000047,0.00644749,131.292031343,0
2458365.3004631,1.0025556,0.00644749,0.208204,-0.0736224,1.00000000047,0.00644749,131.300463148,0
2458365.308895,0.99852196,0.00644749,0.208205,-0.0736215,1.00000000047,0.00644749,131.308894954,0
2458365.3173268,0.99078176,0.00644749,0.208205,-0.0736206,1.00000000047,0.00644749,131.317326759,0
2458365.3257586,1.0046632,0.00644749,0.208205,-0.0736197,1.00000000047,0.00644749,131.325758565,0
2458365.3341904,0.99521512,0.00644749,0.208206,-0.0736188,1.00000000047,0.00644749,131.33419037,0
2458365.3426222,1.0089149,0.00644749,0.208206,-0.0736179,1.00000000047,0.00644749,131.342622176,0
2458365.351054,0.99884901,0.00644749,0.208206,-0.073617,1.00000000047,0.00644749,131.351053982,0
2458365.3594858,1.0013201,0.00644749,0.208207,-0.0736161,1.00000000047,0.00644749,131.359485787,0
2458365.3679176,0.99543315,0.00644749,0.208207,-0.0736152,1.00000000047,0.00644749,131.367917593,0
2458365.3763494,0.99946677,0.00644749,0.208208,-0.0736143,1.00000000047,0.00644749,131.376349398,0
2458365.3847812,1.0082608,0.00644749,0.208208,-0.0736134,1.00000000047,0.00644749,131.384781204,0
2458365.4016448,0.99743179,0.00644749,0.208209,-0.0736117,1.00000000047,0.00644749,131.401644815,0
2458365.4100766,0.99027302,0.00644749,0.208209,-0.0736108,1.00000000047,0.00644749,131.41007662,0
2458365.4185084,1.0021922,0.00644749,0.208209,-0.0736099,1.00000000047,0.00644749,131.418508426,0
2458365.4269402,0.98976427,0.00644749,0.20821,-0.073609,1.00000000047,0.00644749,131.426940232,0
2458365.435372,1.000993,0.00644749,0.20821,-0.0736081,1.00000000047,0.00644749,131.435372037,0
2458365.4438038,0.99801322,0.00644749,0.20821,-0.0736072,1.00000000047,0.00644749,131.443803843,0
2458365.4522356,0.99038203,0.00644749,0.208211,-0.0736063,1.00000000047,0.00644749,131.452235648,0
2458365.4606675,0.99703206,0.00644749,0.208211,-0.0736054,1.00000000047,0.00644749,131.460667454,0
2458365.4690993,0.99950311,0.00644749,0.208211,-0.0736045,1.00000000047,0.00644749,131.469099259,0
2458365.4775311,0.98591234,0.00644749,0.208212,-0.0736037,1.00000000047,0.00644749,131.477531065,0
2458365.4859629,1.0032097,0.00644749,0.208212,-0.0736028,1.00000000047,0.00644749,131.48596287,0
2458365.4943947,1.0091329,0.00644749,0.208213,-0.0736019,1.00000000047,0.00644749,131.494394676,0
2458365.5028265,1.0046996,0.00644749,0.208213,-0.073601,1.00000000047,0.00644749,131.502826482,0
2458365.5112583,1.0065892,0.00644749,0.208213,-0.0736001,1.00000000047,0.00644749,131.511258287,0
2458365.5196901,1.0058261,0.00644749,0.208214,-0.0735992,1.00000000047,0.00644749,131.519690093,0
2458365.5365537,0.99499708,0.00644749,0.208214,-0.0735974,1.00000000047,0.00644749,131.536553704,0
2458365.5449855,1.0109135,0.00644749,0.208215,-0.0735965,1.00000000047,0.00644749,131.544985509,0
2458365.5534173,1.0005569,0.00644749,0.208215,-0.0735956,1.00000000047,0.00644749,131.553417315,0
2458365.5618491,0.99354352,0.00644749,0.208215,-0.0735947,1.00000000047,0.00644749,131.56184912,0
2458365.5702809,0.99332549,0.00644749,0.208216,-0.0735939,1.00000000047,0.00644749,131.570280926,0
2458365.5787127,1.002919,0.00644749,0.208216,-0.073593,1.00000000047,0.00644749,131.578712732,0
2458365.5871445,1.0013927,0.00644749,0.208216,-0.0735921,1.00000000047,0.00644749,131.587144537,0
2458365.5955763,0.98751126,0.00644749,0.208217,-0.0735912,1.00000000047,0.00644749,131.595576343,0
2458365.6040081,1.0000482,0.00644749,0.208217,-0.0735903,1.00000000047,0.00644749,131.604008148,0
2458365.61244,0.99005498,0.00644749,0.208217,-0.0735894,1.00000000047,0.00644749,131.612439954,0
2458365.6208718,1.0011384,0.00644749,0.208218,-0.0735885,1.00000000047,0.00644749,131.620871759,0
2458365.6293036,0.99597823,0.00644749,0.208218,-0.0735876,1.00000000047,0.00644749,131.629303565,0
2458365.6377354,1.0021559,0.00644749,0.208219,-0.0735867,1.00000000047,0.00644749,131.63773537,0
2458365.6461672,1.0055717,0.00644749,0.208219,-0.0735858,1.00000000047,0.00644749,131.646167176,0
2458365.654599,1.0177089,0.00644749,0.208219,-0.0735849,1.00000000047,0.00644749,131.654598982,0
2458365.6714626,1.0000845,0.00644749,0.20822,-0.0735832,1.00000000047,0.00644749,131.671462593,0
2458365.6798944,0.99343451,0.00644749,0.20822,-0.0735823,1.00000000047,0.00644749,131.679894398,0
2458365.6883262,1.0080428,0.00644749,0.208221,-0.0735814,1.00000000047,0.00644749,131.688326204,0
2458365.696758,0.99448834,0.00644749,0.208221,-0.0735805,1.00000000047,0.00644749,131.696758009,0
2458365.7051898,1.0090239,0.00644749,0.208221,-0.0735796,1.00000000047,0.00644749,131.705189815,0
2458365.7136216,0.99757715,0.00644749,0.208222,-0.0735787,1.00000000047,0.00644749,131.71362162,0
2458365.7220534,0.99739545,0.00644749,0.208222,-0.0735778,1.00000000047,0.00644749,131.722053426,0
2458365.7304852,0.98166068,0.00644749,0.208222,-0.0735769,1.00000000047,0.00644749,131.730485232,0
2458365.738917,0.9942703,0.00644749,0.208223,-0.073576,1.00000000047,0.00644749,131.738917037,0
2458365.7473488,0.99219898,0.00644749,0.208223,-0.0735751,1.00000000047,0.00644749,131.747348843,0
2458365.7557806,0.99943044,0.00644749,0.208223,-0.0735742,1.00000000047,0.00644749,131.755780648,0
