BJD,measured_relative_flux,measured_relative_flux_error,parallax_shift_t,parallax_shift_u,true_relative_flux,true_relative_flux_error,Simulation_time,observatory_code
2458346.7673545,0.99843854,0.00187185,-0.0983499,0.366803,1.00000000013,0.00187185,112.767354537,0
2458346.7842181,1.0035681,0.00187185,-0.0983383,0.366775,1.00000000013,0.00187185,112.784218148,0
2458346.79265,1.0009201,0.00187185,-0.0983325,0.366762,1.00000000013,0.00187185,112.792649954,0
2458346.8010818,0.99852051,0.00187185,-0.0983267,0.366748,1.00000000013,0.00187185,112.801081759,0
2458346.8095136,0.99725116,0.00187185,-0.0983209,0.366734,1.00000000013,0.00187185,112.809513565,0
2458346.8179454,0.99970043,0.00187185,-0.0983151,0.36672,1.00000000013,0.00187185,112.81794537,0
2458346.8263772,0.99953649,0.00187185,-0.0983093,0.366706,1.00000000013,0.00187185,112.826377176,0
2458346.834809,1.0025472,0.00187185,-0.0983035,0.366693,1.00000000013,0.00187185,112.834808981,0
2458346.8432408,1.0021224,0.00187185,-0.0982977,0.366679,1.00000000013,0.00187185,112.843240787,0
2458346.8516726,0.99922349,0.00187185,-0.0982919,0.366665,1.00000000013,0.00187185,112.851672593,0
2458346.8601044,0.99898254,0.00187185,-0.0982861,0.366651,1.00000000013,0.00187185,112.860104398,0
2458346.8685362,0.99847828,0.00187185,-0.0982803,0.366637,1.00000000013,0.00187185,112.868536204,0
2458346.876968,0.99931789,0.00187185,-0.0982745,0.366623,1.00000000013,0.00187185,112.876968009,0
2458346.8853998,1.0001948,0.00187185,-0.0982688,0.36661,1.00000000013,0.00187185,112.885399815,0
2458346.8938316,1.0028303,0.00187185,-0.098263,0.366596,1.00000000013,0.00187185,112.89383162,0
2458346.9022634,1.0032029,0.00187185,-0.0982572,0.366582,1.00000000013,0.00187185,112.902263426,0
2458346.919127,1.0007164,0.00187185,-0.0982456,0.366554,1.00000000013,0.00187185,112.919127037,0
2458346.9275588,1.0010369,0.00187185,-0.0982398,0.366541,1.00000000013,0.00187185,112.927558843,0
2458346.9359906,0.99933031,0.00187185,-0.098234,0.366527,1.00000000013,0.00187185,112.935990648,0
2458346.9444225,0.99795415,0.00187185,-0.0982282,0.366513,1.00000000013,0.00187185,112.944422454,0
2458346.9528543,0.99942222,0.00187185,-0.0982224,0.366499,1.00000000013,0.00187185,112.952854259,0
2458346.9612861,1.0014119,0.00187185,-0.0982167,0.366485,1.00000000013,0.00187185,112.961286065,0
2458346.9697179,1.0012207,0.00187185,-0.0982109,0.366472,1.00000000013,0.00187185,112.96971787,0
2458346.9781497,0.99988425,0.00187185,-0.0982051,0.366458,1.00000000013,0.00187185,112.978149676,0
2458346.9865815,1.0013424,0.00187185,-0.0981993,0.366444,1.00000000013,0.00187185,112.986581481,0
2458346.9950133,0.99790198,0.00187185,-0.0981935,0.36643,1.00000000013,0.00187185,112.995013287,0
2458347.0034451,1.002254,0.00187185,-0.0981877,0.366416,1.00000000013,0.00187185,113.003445093,0
2458347.0118769,1.0009847,0.00187185,-0.098182,0.366403,1.00000000013,0.00187185,113.011876898,0
2458347.0203087,0.99936509,0.00187185,-0.0981762,0.366389,1.00000000013,0.00187185,113.020308704,0
2458347.0287405,1.000853,0.00187185,-0.0981704,0.366375,1.00000000013,0.00187185,113.028740509,0
2458347.0371723,1.0003363,0.00187185,-0.0981646,0.366361,1.00000000013,0.00187185,113.037172315,0
2458347.0540359,1.0018914,0.00187185,-0.0981531,0.366334,1.00000000013,0.00187185,113.054035926,0
2458347.0624677,1.0019634,0.00187185,-0.0981473,0.36632,1.00000000013,0.00187185,113.062467731,0
2458347.0708995,1.0003214,0.00187185,-0.0981415,0.366306,1.00000000013,0.00187185,113.070899537,0
2458347.0793313,1.0002146,0.00187185,-0.0981357,0.366292,1.00000000013,0.00187185,113.079331343,0
2458347.0877631,0.99896267,0.00187185,-0.0981299,0.366279,1.00000000013,0.00187185,113.087763148,0
2458347.096195,1.0052572,0.00187185,-0.0981242,0.366265,1.00000000013,0.00187185,113.096194954,0
2458347.1046268,0.99997368,0.00187185,-0.0981184,0.366251,1.00000000013,0.00187185,113.104626759,0
2458347.1130586,1.0006369,0.00187185,-0.0981126,0.366237,1.00000000013,0.00187185,113.113058565,0
2458347.1214904,0.9974623,0.00187185,-0.0981068,0.366224,1.00000000013,0.00187185,113.12149037,0
2458347.1299222,0.997666,0.00187185,-0.0981011,0.36621,1.00000000013,0.00187185,113.129922176,0
2458347.138354,0.99816529,0.00187185,-0.0980953,0.366196,1.00000000013,0.00187185,113.138353981,0
2458347.1467858,0.99965324,0.00187185,-0.0980895,0.366182,1.00000000013,0.00187185,113.146785787,0
2458347.1552176,0.99892789,0.00187185,-0.0980837,0.366169,1.00000000013,0.00187185,113.155217593,0
2458347.1636494,0.99993642,0.00187185,-0.098078,0.366155,1.00000000013,0.00187185,113.163649398,0
2458347.1720812,0.99722135,0.00187185,-0.0980722,0.366141,1.00000000013,0.00187185,113.172081204,0
2458347.1889448,1.0010766,0.00187185,-0.0980606,0.366113,1.00000000013,0.00187185,113.188944815,0
2458347.1973766,1.0012853,0.00187185,-0.0980549,0.3661,1.00000000013,0.00187185,113.19737662,0
2458347.2058084,0.99895522,0.00187185,-0.0980491,0.366086,1.00000000013,0.00187185,113.205808426,0
2458347.2142402,1.0007239,0.00187185,-0.0980433,0.366072,1.00000000013,0.00187185,113.214240231,0
2458347.222672,1.0010493,0.00187185,-0.0980376,0.366058,1.00000000013,0.00187185,113.222672037,0
2458347.2311038,0.99702014,0.00187185,-0.0980318,0.366045,1.00000000013,0.00187185,113.231103843,0
2458347.2395356,1.0020677,0.00187185,-0.098026,0.366031,1.00000000013,0.00187185,113.239535648,0
2458347.2479675,1.0022987,0.00187185,-0.0980203,0.366017,1.00000000013,0.00187185,113.247967454,0
2458347.2563993,1.0018789,0.00187185,-0.0980145,0.366003,1.00000000013,0.00187185,113.256399259,0
2458347.2648311,1.0018317,0.00187185,-0.0980087,0.36599,1.00000000013,0.00187185,113.264831065,0
2458347.2732629,1.0031408,0.00187185,-0.098003,0.365976,1.00000000013,0.00187185,113.27326287,0
2458347.2816947,0.99988674,0.00187185,-0.0979972,0.365962,1.00000000013,0.00187185,113.281694676,0
2458347.2901265,1.0018417,0.00187185,-0.0979914,0.365949,1.00000000013,0.00187185,113.290126481,0
2458347.2985583,1.002408,0.00187185,-0.0979857,0.365935,1.00000000013,0.00187185,113.298558287,0
2458347.3069901,1.00288,0.00187185,-0.0979799,0.365921,1.00000000013,0.00187185,113.306990093,0
2458347.3238537,1.0000681,0.00187185,-0.0979684,0.365894,1.00000000013,0.00187185,113.323853704,0
2458347.3322855,0.99955636,0.00187185,-0.0979626,0.36588,1.00000000013,0.00187185,113.332285509,0
2458347.3407173,1.0012157,0.00187185,-0.0979568,0.365866,1.00000000013,0.00187185,113.340717315,0
2458347.3491491,0.99957623,0.00187185,-0.0979511,0.365852,1.00000000013,0.00187185,113.34914912,0
2458347.3575809,1.0015312,0.00187185,-0.0979453,0.365839,1.00000000013,0.00187185,113.357580926,0
2458347.3660127,0.99748466,0.00187185,-0.0979396,0.365825,1.00000000013,0.00187185,113.366012731,0
2458347.3744445,0.99933528,0.00187185,-0.0979338,0.365811,1.00000000013,0.00187185,113.374444537,0
2458347.3828763,1.0005848,0.00187185,-0.097928,0.365797,1.00000000013,0.00187185,113.382876343,0
2458347.3913081,1.003111,0.00187185,-0.0979223,0.365784,1.00000000013,0.00187185,113.391308148,0
2458347.39974,0.99894777,0.00187185,-0.0979165,0.36577,1.00000000013,0.00187185,113.399739954,0
2458347.4081718,1.0002842,0.00187185,-0.0979108,0.365756,1.00000000013,0.00187185,113.408171759,0
2458347.4166036,0.99811313,0.00187185,-0.097905,0.365743,1.00000000013,0.00187185,113.416603565,0
2458347.4250354,0.99826465,0.00187185,-0.0978993,0.365729,1.00000000013,0.00187185,113.42503537,0
2458347.4334672,0.99938247,0.00187185,-0.0978935,0.365715,1.00000000013,0.00187185,113.433467176,0
2458347.441899,1.00327,0.00187185,-0.0978878,0.365701,1.00000000013,0.00187185,113.441898981,0
2458347.4587626,1.003198,0.00187185,-0.0978762,0.365674,1.00000000013,0.00187185,113.458762593,0
2458347.4671944,1.0002817,0.00187185,-0.0978705,0.36566,1.00000000013,0.00187185,113.467194398,0
2458347.4756262,1.0031557,0.00187185,-0.0978647,0.365647,1.00000000013,0.00187185,113.475626204,0
2458347.484058,1.0045344,0.00187185,-0.097859,0.365633,1.00000000013,0.00187185,113.484058009,0
2458347.4924898,1.0011586,0.00187185,-0.0978532,0.365619,1.00000000013,0.00187185,113.492489815,0
2458347.5009216,0.99722135,0.00187185,-0.0978475,0.365606,1.00000000013,0.00187185,113.50092162,0
2458347.5093534,1.0000085,0.00187185,-0.0978417,0.365592,1.00000000013,0.00187185,113.509353426,0
2458347.5177852,1.0017125,0.00187185,-0.097836,0.365578,1.00000000013,0.00187185,113.517785231,0
2458347.526217,0.99941725,0.00187185,-0.0978302,0.365564,1.00000000013,0.00187185,113.526217037,0
2458347.5346488,1.0002618,0.00187185,-0.0978245,0.365551,1.00000000013,0.00187185,113.534648843,0
2458347.5430806,0.9983044,0.00187185,-0.0978187,0.365537,1.00000000013,0.00187185,113.543080648,0
2458347.5515125,0.99815535,0.00187185,-0.097813,0.365523,1.00000000013,0.00187185,113.551512454,0
2458347.5599443,1.0014542,0.00187185,-0.0978072,0.36551,1.00000000013,0.00187185,113.559944259,0
2458347.5683761,0.99880617,0.00187185,-0.0978015,0.365496,1.00000000013,0.00187185,113.568376065,0
2458347.5768079,1.0000407,0.00187185,-0.0977957,0.365482,1.00000000013,0.00187185,113.57680787,0
2458347.5936715,0.9990521,0.00187185,-0.0977843,0.365455,1.00000000013,0.00187185,113.593671481,0
2458347.6021033,1.0017696,0.00187185,-0.0977785,0.365441,1.00000000013,0.00187185,113.602103287,0
2458347.6105351,0.99890554,0.00187185,-0.0977728,0.365428,1.00000000013,0.00187185,113.610535093,0
2458347.6189669,1.001551,0.00187185,-0.097767,0.365414,1.00000000013,0.00187185,113.618966898,0
2458347.6273987,1.0005028,0.00187185,-0.0977613,0.3654,1.00000000013,0.00187185,113.627398704,0
2458347.6358305,0.99807586,0.00187185,-0.0977555,0.365386,1.00000000013,0.00187185,113.635830509,0
2458347.6442623,1.0008381,0.00187185,-0.0977498,0.365373,1.00000000013,0.00187185,113.644262315,0
2458347.6526941,1.0009623,0.00187185,-0.0977441,0.365359,1.00000000013,0.00187185,113.65269412,0
2458347.6611259,0.99870184,0.00187185,-0.0977383,0.365345,1.00000000013,0.00187185,113.661125926,0
2458347.6695577,0.99722135,0.00187185,-0.0977326,0.365332,1.00000000013,0.00187185,113.669557731,0
2458347.6779895,0.99819013,0.00187185,-0.0977268,0.365318,1.00000000013,0.00187185,113.677989537,0
2458347.6864213,0.99928063,0.00187185,-0.0977211,0.365304,1.00000000013,0.00187185,113.686421343,0
2458347.6948531,0.99889312,0.00187185,-0.0977154,0.365291,1.00000000013,0.00187185,113.694853148,0
2458347.703285,1.0011014,0.00187185,-0.0977096,0.365277,1.00000000013,0.00187185,113.703284954,0
2458347.7117168,0.99945451,0.00187185,-0.0977039,0.365263,1.00000000013,0.00187185,113.711716759,0
2458347.7285804,1.001253,0.00187185,-0.0976924,0.365236,1.00000000013,0.00187185,113.72858037,0
2458347.7370122,0.99886828,0.00187185,-0.0976867,0.365222,1.00000000013,0.00187185,113.737012176,0
2458347.745444,1.0020479,0.00187185,-0.0976809,0.365209,1.00000000013,0.00187185,113.745443981,0
2458347.7538758,0.99810816,0.00187185,-0.0976752,0.365195,1.00000000013,0.00187185,113.753875787,0
2458347.7623076,1.0006543,0.00187185,-0.0976695,0.365181,1.00000000013,0.00187185,113.762307593,0
2458347.7707394,1.0008431,0.00187185,-0.0976637,0.365168,1.00000000013,0.00187185,113.770739398,0
2458347.7791712,0.99848822,0.00187185,-0.097658,0.365154,1.00000000013,0.00187185,113.779171204,0
2458347.787603,1.0008481,0.00187185,-0.0976523,0.365141,1.00000000013,0.00187185,113.787603009,0
2458347.7960348,1.0042611,0.00187185,-0.0976465,0.365127,1.00000000013,0.00187185,113.796034815,0
2458347.8044666,0.99836153,0.00187185,-0.0976408,0.365113,1.00000000013,0.00187185,113.80446662,0
2458347.8128984,0.99924337,0.00187185,-0.0976351,0.3651,1.00000000013,0.00187185,113.812898426,0
2458347.8213302,1.0002295,0.00187185,-0.0976293,0.365086,1.00000000013,0.00187185,113.821330231,0
2458347.829762,1.0032402,0.00187185,-0.0976236,0.365072,1.00000000013,0.00187185,113.829762037,0
2458347.8381938,0.99739275,0.00187185,-0.0976179,0.365059,1.00000000013,0.00187185,113.838193843,0
2458347.8466256,0.99637429,0.00187185,-0.0976121,0.365045,1.00000000013,0.00187185,113.846625648,0
2458347.8634893,1.00016,0.00187185,-0.0976007,0.365018,1.00000000013,0.00187185,113.863489259,0
2458347.8719211,1.0003363,0.00187185,-0.097595,0.365004,1.00000000013,0.00187185,113.871921065,0
2458347.8803529,0.99987183,0.00187185,-0.0975892,0.36499,1.00000000013,0.00187185,113.88035287,0
2458347.8887847,0.99863229,0.00187185,-0.0975835,0.364977,1.00000000013,0.00187185,113.888784676,0
2458347.8972165,0.99928808,0.00187185,-0.0975778,0.364963,1.00000000013,0.00187185,113.897216481,0
2458347.9056483,1.0012902,0.00187185,-0.0975721,0.36495,1.00000000013,0.00187185,113.905648287,0
2458347.9140801,0.99839382,0.00187185,-0.0975663,0.364936,1.00000000013,0.00187185,113.914080093,0
2458347.9225119,0.99998361,0.00187185,-0.0975606,0.364922,1.00000000013,0.00187185,113.922511898,0
2458347.9309437,1.0024528,0.00187185,-0.0975549,0.364909,1.00000000013,0.00187185,113.930943704,0
2458347.9393755,1.0000507,0.00187185,-0.0975492,0.364895,1.00000000013,0.00187185,113.939375509,0
2458347.9478073,0.99764364,0.00187185,-0.0975434,0.364881,1.00000000013,0.00187185,113.947807315,0
2458347.9562391,1.00054,0.00187185,-0.0975377,0.364868,1.00000000013,0.00187185,113.95623912,0
2458347.9646709,0.99720645,0.00187185,-0.097532,0.364854,1.00000000013,0.00187185,113.964670926,0
2458347.9731027,1.0021075,0.00187185,-0.0975263,0.364841,1.00000000013,0.00187185,113.973102731,0
2458347.9815345,1.003424,0.00187185,-0.0975206,0.364827,1.00000000013,0.00187185,113.981534537,0
2458347.9983981,0.99798644,0.00187185,-0.0975091,0.3648,1.00000000013,0.00187185,113.998398148,0
2458348.00683,0.99994635,0.00187185,-0.0975034,0.364786,1.00000000013,0.00187185,114.006829954,0
2458348.0152618,1.0024279,0.00187185,-0.0974977,0.364773,1.00000000013,0.00187185,114.015261759,0
2458348.0236936,1.0010369,0.00187185,-0.097492,0.364759,1.00000000013,0.00187185,114.023693565,0
2458348.0321254,1.0050411,0.00187185,-0.0974863,0.364745,1.00000000013,0.00187185,114.03212537,0
2458348.0405572,0.99727352,0.00187185,-0.0974805,0.364732,1.00000000013,0.00187185,114.040557176,0
2458348.048989,1.0008083,0.00187185,-0.0974748,0.364718,1.00000000013,0.00187185,114.048988981,0
2458348.0574208,0.99714931,0.00187185,-0.0974691,0.364704,1.00000000013,0.00187185,114.057420787,0
2458348.0658526,0.99797899,0.00187185,-0.0974634,0.364691,1.00000000013,0.00187185,114.065852593,0
2458348.0742844,0.99959113,0.00187185,-0.0974577,0.364677,1.00000000013,0.00187185,114.074284398,0
2458348.0827162,0.99860248,0.00187185,-0.097452,0.364664,1.00000000013,0.00187185,114.082716204,0
2458348.091148,0.99836153,0.00187185,-0.0974463,0.36465,1.00000000013,0.00187185,114.091148009,0
2458348.0995798,1.0006245,0.00187185,-0.0974405,0.364636,1.00000000013,0.00187185,114.099579815,0
2458348.1080116,0.9983193,0.00187185,-0.0974348,0.364623,1.00000000013,0.00187185,114.10801162,0
2458348.1164434,1.0014318,0.00187185,-0.0974291,0.364609,1.00000000013,0.00187185,114.116443426,0
2458348.133307,1.0009772,0.00187185,-0.0974177,0.364582,1.00000000013,0.00187185,114.133307037,0
2458348.1417388,0.99810319,0.00187185,-0.097412,0.364569,1.00000000013,0.00187185,114.141738843,0
2458348.1501706,0.99889063,0.00187185,-0.0974063,0.364555,1.00000000013,0.00187185,114.150170648,0
2458348.1586025,1.0002469,0.00187185,-0.0974006,0.364541,1.00000000013,0.00187185,114.158602454,0
2458348.1670343,1.0014567,0.00187185,-0.0973949,0.364528,1.00000000013,0.00187185,114.167034259,0
2458348.1754661,0.99921853,0.00187185,-0.0973892,0.364514,1.00000000013,0.00187185,114.175466065,0
2458348.1838979,0.99954891,0.00187185,-0.0973834,0.364501,1.00000000013,0.00187185,114.18389787,0
2458348.1923297,0.99565143,0.00187185,-0.0973777,0.364487,1.00000000013,0.00187185,114.192329676,0
2458348.2007615,0.99850312,0.00187185,-0.097372,0.364473,1.00000000013,0.00187185,114.200761481,0
2458348.2091933,1.0016405,0.00187185,-0.0973663,0.36446,1.00000000013,0.00187185,114.209193287,0
2458348.2176251,0.99620289,0.00187185,-0.0973606,0.364446,1.00000000013,0.00187185,114.217625093,0
2458348.2260569,1.0013449,0.00187185,-0.0973549,0.364433,1.00000000013,0.00187185,114.226056898,0
2458348.2344887,0.99854783,0.00187185,-0.0973492,0.364419,1.00000000013,0.00187185,114.234488704,0
2458348.2429205,1.0012554,0.00187185,-0.0973435,0.364406,1.00000000013,0.00187185,114.242920509,0
2458348.2513523,0.99704498,0.00187185,-0.0973378,0.364392,1.00000000013,0.00187185,114.251352315,0
2458348.2682159,1.0020652,0.00187185,-0.0973264,0.364365,1.00000000013,0.00187185,114.268215926,0
2458348.2766477,0.99877637,0.00187185,-0.0973207,0.364351,1.00000000013,0.00187185,114.276647731,0
2458348.2850795,1.0013076,0.00187185,-0.097315,0.364338,1.00000000013,0.00187185,114.285079537,0
2458348.2935113,0.99945948,0.00187185,-0.0973093,0.364324,1.00000000013,0.00187185,114.293511343,0
2458348.3019431,1.0000805,0.00187185,-0.0973036,0.364311,1.00000000013,0.00187185,114.301943148,0
2458348.310375,1.0025546,0.00187185,-0.0972979,0.364297,1.00000000013,0.00187185,114.310374954,0
2458348.3188068,0.99915394,0.00187185,-0.0972922,0.364284,1.00000000013,0.00187185,114.318806759,0
2458348.3272386,1.0001476,0.00187185,-0.0972865,0.36427,1.00000000013,0.00187185,114.327238565,0
2458348.3356704,0.99854287,0.00187185,-0.0972808,0.364256,1.00000000013,0.00187185,114.33567037,0
2458348.3441022,0.99697791,0.00187185,-0.0972751,0.364243,1.00000000013,0.00187185,114.344102176,0
2458348.352534,0.99952903,0.00187185,-0.0972694,0.364229,1.00000000013,0.00187185,114.352533981,0
2458348.3609658,1.000473,0.00187185,-0.0972637,0.364216,1.00000000013,0.00187185,114.360965787,0
2458348.3693976,1.0016355,0.00187185,-0.097258,0.364202,1.00000000013,0.00187185,114.369397593,0
2458348.3778294,1.0004581,0.00187185,-0.0972523,0.364189,1.00000000013,0.00187185,114.377829398,0
2458348.3862612,0.99684874,0.00187185,-0.0972467,0.364175,1.00000000013,0.00187185,114.386261204,0
2458348.4031248,0.99896764,0.00187185,-0.0972353,0.364148,1.00000000013,0.00187185,114.403124815,0
2458348.4115566,1.0014914,0.00187185,-0.0972296,0.364134,1.00000000013,0.00187185,114.41155662,0
2458348.4199884,1.0017473,0.00187185,-0.0972239,0.364121,1.00000000013,0.00187185,114.419988426,0
2458348.4284202,1.000776,0.00187185,-0.0972182,0.364107,1.00000000013,0.00187185,114.428420231,0
2458348.436852,0.99741511,0.00187185,-0.0972125,0.364094,1.00000000013,0.00187185,114.436852037,0
2458348.4452838,0.99769829,0.00187185,-0.0972068,0.36408,1.00000000013,0.00187185,114.445283843,0
2458348.4537156,1.0019932,0.00187185,-0.0972011,0.364067,1.00000000013,0.00187185,114.453715648,0
2458348.4621475,0.99997616,0.00187185,-0.0971954,0.364053,1.00000000013,0.00187185,114.462147454,0
2458348.4705793,1.0014517,0.00187185,-0.0971898,0.36404,1.00000000013,0.00187185,114.470579259,0
2458348.4790111,0.9990198,0.00187185,-0.0971841,0.364026,1.00000000013,0.00187185,114.479011065,0
2458348.4874429,1.0032178,0.00187185,-0.0971784,0.364013,1.00000000013,0.00187185,114.48744287,0
2458348.4958747,1.0006767,0.00187185,-0.0971727,0.363999,1.00000000013,0.00187185,114.495874676,0
2458348.5043065,1.0001674,0.00187185,-0.097167,0.363986,1.00000000013,0.00187185,114.504306481,0
2458348.5127383,1.0002742,0.00187185,-0.0971613,0.363972,1.00000000013,0.00187185,114.512738287,0
2458348.5211701,0.99761383,0.00187185,-0.0971556,0.363959,1.00000000013,0.00187185,114.521170093,0
2458348.5380337,1.0011536,0.00187185,-0.0971443,0.363932,1.00000000013,0.00187185,114.538033704,0
2458348.5464655,1.0009971,0.00187185,-0.0971386,0.363918,1.00000000013,0.00187185,114.546465509,0
2458348.5548973,0.99740517,0.00187185,-0.0971329,0.363905,1.00000000013,0.00187185,114.554897315,0
2458348.5633291,1.0023658,0.00187185,-0.0971272,0.363891,1.00000000013,0.00187185,114.56332912,0
2458348.5717609,1.0016753,0.00187185,-0.0971215,0.363877,1.00000000013,0.00187185,114.571760926,0
2458348.5801927,0.99974266,0.00187185,-0.0971159,0.363864,1.00000000013,0.00187185,114.580192731,0
2458348.5886245,0.99880617,0.00187185,-0.0971102,0.36385,1.00000000013,0.00187185,114.588624537,0
2458348.5970563,0.99935763,0.00187185,-0.0971045,0.363837,1.00000000013,0.00187185,114.597056343,0
2458348.6054881,1.0000879,0.00187185,-0.0970988,0.363823,1.00000000013,0.00187185,114.605488148,0
2458348.61392,0.99902974,0.00187185,-0.0970931,0.36381,1.00000000013,0.00187185,114.613919954,0
2458348.6223518,1.0026167,0.00187185,-0.0970875,0.363796,1.00000000013,0.00187185,114.622351759,0
2458348.6307836,0.99961349,0.00187185,-0.0970818,0.363783,1.00000000013,0.00187185,114.630783565,0
2458348.6392154,0.9978523,0.00187185,-0.0970761,0.363769,1.00000000013,0.00187185,114.63921537,0
2458348.6476472,1.0007114,0.00187185,-0.0970704,0.363756,1.00000000013,0.00187185,114.647647176,0
2458348.656079,0.99787466,0.00187185,-0.0970648,0.363742,1.00000000013,0.00187185,114.656078981,0
2458348.6729426,0.99997119,0.00187185,-0.0970534,0.363715,1.00000000013,0.00187185,114.672942593,0
2458348.6813744,0.99861739,0.00187185,-0.0970477,0.363702,1.00000000013,0.00187185,114.681374398,0
2458348.6898062,0.99835408,0.00187185,-0.0970421,0.363688,1.00000000013,0.00187185,114.689806204,0
2458348.698238,1.0001103,0.00187185,-0.0970364,0.363675,1.00000000013,0.00187185,114.698238009,0
2458348.7066698,1.0022665,0.00187185,-0.0970307,0.363661,1.00000000013,0.00187185,114.706669815,0
2458348.7151016,1.0026043,0.00187185,-0.097025,0.363648,1.00000000013,0.00187185,114.71510162,0
2458348.7235334,0.997276,0.00187185,-0.0970194,0.363635,1.00000000013,0.00187185,114.723533426,0
2458348.7319652,0.99970788,0.00187185,-0.0970137,0.363621,1.00000000013,0.00187185,114.731965231,0
2458348.740397,0.99691333,0.00187185,-0.097008,0.363608,1.00000000013,0.00187185,114.740397037,0
2458348.7488288,1.0006941,0.00187185,-0.0970024,0.363594,1.00000000013,0.00187185,114.748828843,0
2458348.7572606,0.99920114,0.00187185,-0.0969967,0.363581,1.00000000013,0.00187185,114.757260648,0
2458348.7656925,0.99898999,0.00187185,-0.096991,0.363567,1.00000000013,0.00187185,114.765692454,0
2458348.7741243,1.002577,0.00187185,-0.0969854,0.363554,1.00000000013,0.00187185,114.774124259,0
2458348.7825561,1.0012306,0.00187185,-0.0969797,0.36354,1.00000000013,0.00187185,114.782556065,0
2458348.7909879,1.0005698,0.00187185,-0.096974,0.363527,1.00000000013,0.00187185,114.79098787,0
2458348.8078515,0.99837395,0.00187185,-0.0969627,0.3635,1.00000000013,0.00187185,114.807851481,0
2458348.8162833,0.99954642,0.00187185,-0.096957,0.363486,1.00000000013,0.00187185,114.816283287,0
2458348.8247151,1.0009822,0.00187185,-0.0969514,0.363473,1.00000000013,0.00187185,114.824715093,0
2458348.8331469,1.0005798,0.00187185,-0.0969457,0.363459,1.00000000013,0.00187185,114.833146898,0
2458348.8415787,0.99842612,0.00187185,-0.09694,0.363446,1.00000000013,0.00187185,114.841578704,0
2458348.8500105,1.0049443,0.00187185,-0.0969344,0.363432,1.00000000013,0.00187185,114.850010509,0
2458348.8584423,1.0018094,0.00187185,-0.0969287,0.363419,1.00000000013,0.00187185,114.858442315,0
