index,param_err_key,count,median_ratio,mean_ratio,std_ratio,median_percent_diff
7,t0_err,256,0.9227317112669331,2.9376864818640565,10.895458750456259,-7.72682887330669
1,log_q_err,252,0.847268894623344,2.2079350417715173,13.803977841538071,-15.273110537665602
4,log_tE_err,251,1.4459971293432685,4.898140878437555,18.988533052283174,44.59971293432685
0,alpha_err,229,0.929950564544145,4.039344787077856,10.198624614476948,-7.004943545585496
3,log_s_err,227,1.1245849631978222,5.256767304369841,14.619308205900541,12.45849631978222
8,u0_err,208,2.3375490348492747,19.83693876977412,53.83342732199952,133.75490348492747
2,log_rho_err,154,0.9301923453906378,1.1903239242673929,1.1356201014627827,-6.980765460936222
5,piEE_err,12,6.2513751195343055,9.449318071382661,11.413724933669688,525.1375119534306
6,piEN_err,5,12.400415623017933,83.54468506750052,152.77911373437104,1140.0415623017932
